lens1,lens2,coupling,z_l1,z_l2,z_fiber,total_length,spot_radius,output_angle,f1_eff,f2_eff,size_match,angle_match,method
45-695,LA4024,0.19426968706915743,27.0,42.5,45.5,45.5,0.9658589354083897,5.856523098299758,22.514937989552422,3.2735774136667493,0.8051298875517262,0.67894068628969,paraxial
22-842,LA4236,0.19425034801529123,47.0,58.15,312.35,312.35,0.604346083611651,17.03132390509489,8.838727454039317,104.57261182546561,0.9821978627247828,0.5564876925317932,paraxial
23-813,LA4236,0.19425034801529123,47.0,58.15,312.35,312.35,0.604346083611651,17.03132390509489,8.838727454039317,104.57261182546561,0.9821978627247828,0.5564876925317932,paraxial
72-494,LA4236,0.19425034801529123,47.0,58.15,312.35,312.35,0.604346083611651,17.03132390509489,8.838727454039317,104.57261182546561,0.9821978627247828,0.5564876925317932,paraxial
72-514,LA4236,0.19425034801529123,47.0,58.15,312.35,312.35,0.604346083611651,17.03132390509489,8.838727454039317,104.57261182546561,0.9821978627247828,0.5564876925317932,paraxial
22-842,70-883,0.19421262285030438,37.0,60.6,64.4,64.4,0.6726928370355236,4.143267221645847,8.838727454039317,5.0012988264353115,0.9569446517570818,0.5710621510686297,paraxial
23-813,70-883,0.19421262285030438,37.0,60.6,64.4,64.4,0.6726928370355236,4.143267221645847,8.838727454039317,5.0012988264353115,0.9569446517570818,0.5710621510686297,paraxial
36-682,LA4327,0.19412186090553696,27.0,47.5,172.2625,172.2625,0.7313814429357839,16.58011612377517,16.677058268513385,62.743567095279374,0.9302291486629967,0.5871880991845132,paraxial
22-840,45-693,0.19409929803284448,27.0,42.0,66.9375,66.9375,0.9669853025773096,5.8552418040061776,5.119114862415079,11.257468994776211,0.8045117391002256,0.6788664126636657,paraxial
23-811,45-693,0.19409929803284448,27.0,42.0,66.9375,66.9375,0.9669853025773096,5.8552418040061776,5.119114862415079,11.257468994776211,0.8045117391002256,0.6788664126636657,paraxial
LA4337,LA4917,0.1940840498093699,37.0,2047.7,2080.1,2080.1,1.0836201987175675,6.892079322519134,836.7627600155953,12.548713419055874,0.7414733569425647,0.7365242294302903,paraxial
89-411,LA4028,0.19396138078689967,67.0,77.75,830.05,830.05,0.46731658157640155,3.8016917528022938,8.329435863663173,500.3117480554016,0.9977176497391393,0.5470164101996259,paraxial
LA4004,LA4024,0.1939258739866953,37.0,170.26250000000002,174.76250000000002,174.76250000000002,0.7319257957415846,16.58614306530818,124.9415379549476,3.2735774136667493,0.9299657065635231,0.5867614411783453,paraxial
84-279,LA4130,0.19392452015252898,67.0,160.0,243.10000000000002,243.10000000000002,1.2526735708304657,8.793429926714635,37.51883446885836,33.46323578414899,0.655895135805343,0.8319381849742014,paraxial
LA4017,LA4765,0.19392332189295505,27.0,1341.3,1444.4,1444.4,1.0155866853569133,6.250222507493493,1250.688437432569,41.82904473018624,0.7779705210168825,0.7013901200819643,paraxial
48-024,89-414,0.19383202608286942,57.0,101.545,134.29500000000002,134.29500000000002,0.9372244623244965,5.608713429655277,20.841776200344974,20.841776200344974,0.8208706883374854,0.6644212749218013,paraxial
LA4043,LA4327,0.19379021910767383,27.0,91.7,216.46249999999998,216.46249999999998,0.7281116752830583,16.60835928973147,104.20888100172485,62.743567095279374,0.9318063778749287,0.5851927244783848,paraxial
48-277,LA4039,0.1937366832340375,37.0,196.67000000000002,206.04500000000002,206.04500000000002,0.7684913960144697,16.43104978658903,104.20888100172485,7.456481886685373,0.9117648505134546,0.5978906442533183,paraxial
48-024,LA4029,0.1935982693137182,47.0,72.795,1137.495,1137.495,1.063781185775849,14.9277101235855,20.841776200344974,708.7295100588512,0.7520179706672264,0.7243792388913615,paraxial
LA4007,LA4600,0.19355279567533018,27.0,154.0,319.1875,319.1875,0.17202810971196048,11.763970241865044,208.4177620034497,83.65808946037248,0.5659829236450128,0.9622520908149201,paraxial
49-964,LA4039,0.19352331385496419,67.0,110.0,122.75,122.75,0.5394604334866955,3.7890836628348508,66.70823307405354,7.456481886685373,0.9971190948761537,0.5461085828033105,paraxial
49-964,LA4024,0.19352306254095203,37.0,80.0,83.0,83.0,0.7077342998700507,4.250686022688788,66.70823307405354,3.2735774136667493,0.9414213710467305,0.5784174923041174,paraxial
48-277,84-279,0.19351801002051053,27.0,186.67000000000002,279.67,279.67,1.4245735205655388,13.090169591955398,104.20888100172485,37.51883446885836,0.5780325539675845,0.9420237115341782,paraxial
LA4035,LA4716,0.1934562446792163,37.0,217.0,1442.1750000000002,1442.1750000000002,0.1661274486860682,12.676381182793596,291.89398605195186,627.617536364664,0.5449616563395085,0.9988713341928668,paraxial
LA4009,LA4917,0.19341186498929228,37.0,345.15,366.22499999999997,366.22499999999997,0.40232684900769966,17.01999588513493,291.89398605195186,12.548713419055874,0.9766576953637858,0.5572287034673498,paraxial
36-688,70-888,0.19334506176491384,67.0,178.5,194.9,194.9,0.67446437220819,4.112775022005899,45.029875979104844,10.002597652870623,0.9561949501524987,0.5689569167126459,paraxial
36-688,48-665,0.19333778730646375,67.0,178.5,219.5,219.5,0.938523788378351,5.589881186741049,45.029875979104844,20.005195305741246,0.8201556736612541,0.6633048813013571,paraxial
45-694,70-883,0.19317920992841034,27.0,66.0,69.8,69.8,0.5056448499200377,3.754370968691718,15.003896479305935,5.0012988264353115,0.9999369854315633,0.5436013120377602,paraxial
48-275,LA4194,0.19313227570068667,27.0,68.93,103.5925,103.5925,0.6966044786469565,4.188211246126185,62.54351514222195,16.731617892074496,0.9465017183581188,0.5741510906024165,paraxial
84-279,LA4924,0.193106974413023,67.0,92.5,446.7,446.7,0.7233886840460919,16.65789823702546,37.51883446885836,146.40165655565187,0.9340685096055674,0.5817172890216146,paraxial
45-690,70-888,0.1930772894758492,27.0,44.125,56.025,56.025,1.2038881792512353,8.116177993749147,7.511041510246487,10.002597652870623,0.6797297058907003,0.7992592777343049,paraxial
22-840,84-281,0.1929858638877948,37.0,52.0,176.875,176.875,0.8026671658338795,4.687199166351807,5.119114862415079,62.54351514222195,0.8940249368541457,0.6073913583009702,paraxial
23-811,84-281,0.1929858638877948,37.0,52.0,176.875,176.875,0.8026671658338795,4.687199166351807,5.119114862415079,62.54351514222195,0.8940249368541457,0.6073913583009702,paraxial
72-492,84-281,0.1929858638877948,37.0,52.0,176.875,176.875,0.8026671658338795,4.687199166351807,5.119114862415079,62.54351514222195,0.8940249368541457,0.6073913583009702,paraxial
72-512,84-281,0.1929858638877948,37.0,52.0,176.875,176.875,0.8026671658338795,4.687199166351807,5.119114862415079,62.54351514222195,0.8940249368541457,0.6073913583009702,paraxial
LA4028,LA4280,0.19291804814681907,47.0,799.3,821.9,821.9,0.46813748203601513,3.760021846757521,500.3117480554016,8.365808946037248,0.9978344949306882,0.5440102580021983,paraxial
45-690,LA4249,0.19289925869207572,27.0,44.125,58.825,58.825,0.27168194952817437,5.430140477030041,7.511041510246487,8.365808946037248,0.8302442269122828,0.653758633577395,paraxial
48-664,LA4236,0.19256489241425268,27.0,36.5,290.7,290.7,0.3583850640858459,16.788103437231303,12.512340336681799,104.57261182546561,0.9460644997930281,0.5727289129362194,paraxial
36-680,72-492,0.19252788858476316,27.0,101.0,116.0,116.0,0.5113599770430515,3.730509619647188,30.02597949979891,5.119114862415079,0.99974767800431,0.541871097270894,paraxial
36-680,72-512,0.19252788858476316,27.0,101.0,116.0,116.0,0.5113599770430515,3.730509619647188,30.02597949979891,5.119114862415079,0.99974767800431,0.541871097270894,paraxial
48-667,72-492,0.19252788858476316,27.0,101.0,116.0,116.0,0.5113599770430515,3.730509619647188,30.02597949979891,5.119114862415079,0.99974767800431,0.541871097270894,paraxial
48-667,72-512,0.19252788858476316,27.0,101.0,116.0,116.0,0.5113599770430515,3.730509619647188,30.02597949979891,5.119114862415079,0.99974767800431,0.541871097270894,paraxial
48-281,70-882,0.1924282945042649,47.0,362.21000000000004,365.01000000000005,365.01000000000005,0.8301510781749806,4.8165306398094865,208.43594854463677,3.3463235784149,0.8793921919567498,0.6157140564972935,paraxial
48-280,70-882,0.19232606665152027,47.0,299.88,302.68,302.68,0.9074847666116147,5.30813404624558,166.7342096027598,3.3463235784149,0.8372362949922111,0.6463724620946681,paraxial
LA4035,LA4042,0.19198742620195725,47.0,620.75,743.25,743.25,0.723375456734642,4.249559571508952,291.89398605195186,50.01298826435312,0.934074817696701,0.5783408455892793,paraxial
48-277,LA4024,0.19192388475757755,67.0,132.92000000000002,135.92000000000002,135.92000000000002,0.356932161164524,4.151073019800991,104.20888100172485,3.2735774136667493,0.9447777946458179,0.5715998304079277,paraxial
45-692,70-886,0.19192086041778048,47.0,85.0,93.6,93.6,1.115889614468614,7.058346018543935,15.003896479305935,6.6744606156427615,0.72452195078043,0.7453553570504765,paraxial
49-963,72-492,0.19186047937825565,27.0,105.5,118.8125,118.8125,0.8805774163046783,15.960943618341219,50.03117480554016,5.119114862415079,0.8520067085837252,0.6336293034968195,paraxial
49-963,72-512,0.19186047937825565,27.0,105.5,118.8125,118.8125,0.8805774163046783,15.960943618341219,50.03117480554016,5.119114862415079,0.8520067085837252,0.6336293034968195,paraxial
36-682,70-884,0.19163923848434444,27.0,70.0,76.7,76.7,0.5490926829311933,3.7268352645962475,16.677058268513385,5.0012988264353115,0.9956235863221103,0.5416041743150607,paraxial
36-690,48-664,0.19155009647380222,37.0,124.5,150.875,150.875,0.5701405350443611,3.755006155897278,33.35411653702677,12.512340336681799,0.9914204813886539,0.5436472949731098,paraxial
LA4008,LA4036,0.19143008897709532,57.0,321.5,330.5,330.5,1.0808236804373808,6.678176208557422,250.06494132176562,5.092231532370499,0.742954303018261,0.7250047331045814,paraxial
36-685,48-664,0.19141951475641336,27.0,134.5,166.5,166.5,0.8572825990066713,16.09811862460655,70.0363701112814,12.512340336681799,0.8647226201716192,0.6228767698393795,paraxial
67-223,89-411,0.19140460994803396,57.0,219.5,237.75,237.75,0.6076406916504564,17.148500152301807,62.54351514222195,8.329435863663173,0.9811717578128197,0.5489086789012994,paraxial
70-889,LA4663,0.19109903946703138,27.0,173.0,1805.8874999999998,1805.8874999999998,0.699621492416997,16.8441091335696,83.38529134256693,836.7627600155953,0.9451374228250775,0.568926663050187,paraxial
67-224,LA4966,0.19103878429675747,37.0,96.0,146.7125,146.7125,0.5957941040680428,3.7857218708416176,83.38529134256693,25.097426838111748,0.984754631178099,0.5458662668474213,paraxial
36-688,LA4004,0.19099321133614305,67.0,97.5,343.1875,343.1875,0.39487523448337924,17.091169330086984,45.029875979104844,124.9415379549476,0.9725274023474874,0.5525973869019174,paraxial
70-885,84-277,0.19097496003081915,47.0,66.3,120.55,120.55,0.7432803314033762,4.293178546883973,7.511041510246487,20.841776200344974,0.9244167173389711,0.5813014149167527,paraxial
45-694,LA4936,0.1909688521538514,67.0,106.0,169.60000000000002,169.60000000000002,0.9559008055489198,5.583090421373332,15.003896479305935,25.097426838111748,0.8105989654663818,0.6629018569343387,paraxial
48-282,LA4765,0.19095293613193665,37.0,389.44,492.53999999999996,492.53999999999996,1.1308093455431392,7.139194428286756,333.52297882908067,41.82904473018624,0.716774545352809,0.7496119644141663,paraxial
36-680,70-884,0.19083812811220008,57.0,131.0,137.7,137.7,0.42243244937822233,3.7690688307033255,30.02597949979891,5.0012988264353115,0.9858911131931074,0.5446643360012084,paraxial
48-667,70-884,0.19083812811220008,57.0,131.0,137.7,137.7,0.42243244937822233,3.7690688307033255,30.02597949979891,5.0012988264353115,0.9858911131931074,0.5446643360012084,paraxial
36-679,49-963,0.19081578421537357,67.0,103.125,226.625,226.625,1.2178072873925778,8.090006525080533,17.513639163117112,50.03117480554016,0.6728537834601094,0.797969589453277,paraxial
LA4041,LA4042,0.1907636047358934,57.0,1442.05,1564.55,1564.55,0.4613883966094008,3.684324084603652,708.7295100588512,50.01298826435312,0.9967757094516705,0.5385063357821185,paraxial
22-840,36-683,0.19073600649938885,57.0,72.0,115.625,115.625,0.6807409308194678,4.025126966915203,5.119114862415079,20.841776200344974,0.9535066616243951,0.5628616984673136,paraxial
23-811,36-683,0.19073600649938885,57.0,72.0,115.625,115.625,0.6807409308194678,4.025126966915203,5.119114862415079,20.841776200344974,0.9535066616243951,0.5628616984673136,paraxial
LA4008,LA4194,0.1907130396648013,37.0,189.0,223.6625,223.6625,0.5486455323760406,3.6903377262635177,250.06494132176562,16.731617892074496,0.9956992267477139,0.5389456380389253,paraxial
70-883,LA4039,0.19066797471460084,27.0,35.3,41.3,41.3,0.4357678673469172,3.726729521488667,5.0012988264353115,7.456481886685373,0.9905916317308702,0.5415964906759066,paraxial
84-286,LA4003,0.19065390041606073,47.0,352.0,425.1,425.1,0.5691168290795472,17.273756515824136,125.06884374325686,29.098465899259995,0.9916528035422891,0.5409769904394067,paraxial
84-284,LA4039,0.19061531696818498,57.0,140.75,153.5,153.5,0.6315356776422489,3.8598051301354204,75.03766893771672,7.456481886685373,0.9730965757216627,0.5511814516850769,paraxial
48-025,LA4042,0.1905804702687749,67.0,130.55,230.55,230.55,1.1154590944362388,6.9557883148873945,25.00649413217656,50.01298826435312,0.7247463788763782,0.7399205395596812,paraxial
45-691,LA4003,0.1905391419557745,47.0,73.0,132.975,132.975,1.1973795314224365,7.829478746136001,10.002597652870623,29.098465899259995,0.6829652684232913,0.785015676510024,paraxial
67-225,LA4025,0.19045252329305384,27.0,334.0,986.4000000000001,986.4000000000001,0.5903867733379973,17.236078998948663,125.06884374325686,333.5411653702677,0.9862886719200881,0.5433446922374152,paraxial
36-688,45-694,0.19043364130450027,27.0,57.5,96.5,96.5,1.4121918963225952,13.255941048073359,45.029875979104844,15.003896479305935,0.5833177096409886,0.9186101775498512,paraxial
70-886,LA4917,0.19029075894121608,27.0,44.6,60.0125,60.0125,0.9866495887911242,5.781516017551876,6.6744606156427615,12.548713419055874,0.7937389088828055,0.6745789287658802,paraxial
48-273,LA4023,0.1902732653196325,67.0,121.75,693.0,693.0,1.466041121270837,11.584161313887327,31.680954747819328,291.89398605195186,0.5606945195513624,0.9548698992182153,paraxial
36-685,LA4024,0.1902363048469068,37.0,81.5,84.5,84.5,0.6061981729046153,3.7779685404208436,70.0363701112814,3.2735774136667493,0.9816237811719956,0.5453070008903604,paraxial
LA4030,LA4042,0.19017798791290766,67.0,1381.6,1504.1,1504.1,0.4828047639093178,3.642621563437329,1250.688437432569,50.01298826435312,0.9993878364696934,0.5354500110759857,paraxial
19-510,49-963,0.19012777009247167,27.0,35.9,159.4,159.4,0.3236275944892828,4.393773770096624,4.627394380497294,50.03117480554016,0.9097195898352523,0.5880723371666294,paraxial
21-193,49-963,0.19012777009247167,27.0,35.9,159.4,159.4,0.3236275944892828,4.393773770096624,4.627394380497294,50.03117480554016,0.9097195898352523,0.5880723371666294,paraxial
48-281,LA4004,0.1900537712698558,27.0,154.71,400.39750000000004,400.39750000000004,0.1794508969087487,10.383266908526995,208.43594854463677,124.9415379549476,0.5915484503746862,0.9040218216548794,paraxial
70-885,89-412,0.19003860613591542,27.0,46.3,55.5,55.5,1.1923651704969807,7.731656677060428,7.511041510246487,12.512340336681799,0.6854667512417449,0.7800962411811689,paraxial
36-680,LA4036,0.18994363914677004,67.0,141.0,147.75,147.75,0.5920976288754147,3.734430519626619,30.02597949979891,5.092231532370499,0.9858104120048475,0.5421557855065819,paraxial
48-667,LA4036,0.18994363914677004,67.0,141.0,147.75,147.75,0.5920976288754147,3.734430519626619,30.02597949979891,5.092231532370499,0.9858104120048475,0.5421557855065819,paraxial
22-841,LA4024,0.1897162600175117,27.0,49.5,52.5,52.5,1.4670623173129602,11.53370890801407,8.636085455572834,3.2735774136667493,0.5602745553590753,0.9527882615614353,paraxial
23-812,LA4024,0.1897162600175117,27.0,49.5,52.5,52.5,1.4670623173129602,11.53370890801407,8.636085455572834,3.2735774136667493,0.5602745553590753,0.9527882615614353,paraxial
72-493,LA4024,0.1897162600175117,27.0,49.5,52.5,52.5,1.4670623173129602,11.53370890801407,8.636085455572834,3.2735774136667493,0.5602745553590753,0.9527882615614353,paraxial
72-513,LA4024,0.1897162600175117,27.0,49.5,52.5,52.5,1.4670623173129602,11.53370890801407,8.636085455572834,3.2735774136667493,0.5602745553590753,0.9527882615614353,paraxial
49-961,LA4036,0.18964670220437985,27.0,96.5,105.5,105.5,1.3085373403726788,13.799597678983588,33.35411653702677,5.092231532370499,0.6295330093420118,0.8476557863076888,paraxial
45-691,LA4936,0.18952795592463867,27.0,44.0,107.6,107.6,0.19774318184948836,8.543281999575422,10.002597652870623,25.097426838111748,0.6503419156845393,0.8200196808293442,paraxial
48-282,89-412,0.1894495125397248,47.0,549.44,581.1400000000001,581.1400000000001,0.8583022146449744,16.176410737980866,333.52297882908067,12.512340336681799,0.8641680102987611,0.6168620453723355,paraxial
LA4017,LA4917,0.1893161078066019,67.0,1381.3,1408.0375,1408.0375,0.8230405443860285,4.621846643253624,1250.688437432569,12.548713419055874,0.8832032118952323,0.6031421369199425,paraxial
36-690,70-883,0.18930447895334762,27.0,114.5,118.3,118.3,1.3086839108828254,13.811321270419937,33.35411653702677,5.0012988264353115,0.6294651737810198,0.8462173500823476,paraxial
36-679,LA4002,0.18928815082453757,57.0,101.0,154.7,154.7,1.1435741685780254,7.1458650351784,17.513639163117112,20.91452236509312,0.7101937763035163,0.7499620878973331,paraxial
